,file,speech
2100,GPO-CRECB-1946-pt2-2-1.pdf,for 1 minute the speaker the request of new york is there objection to the gentleman from there was no objection mr taber mr speaker for sev eral years now the navy has been oper ating the de luxe hotel chamberlain at old point comfort va down near nor folk the navy has now declared it sur plus and is ready to abandon it the army is preparing to take it over without bringing the matter up here and taking it up with congress without getting any specific appropriation or havinr it de termined and is going to operate it as a de luxe hotel for army officers is it not about time that some of those organiza tions begin to give a little heed to the needs of the situation here in this coun try and the way money should be spent the speaker the time of the gen tleman from new york has expired extension of remarks mr gillie asked and was given per mission to extend his remarks in the record in two instances in one to include a short article on socialized medicine and in the other to include a resolution adopted by the allen county republican club of ft wayne ind the hotel chamberlain mr bland mr speaker i ask unan imous consent to address the house for 1 minute the speaker is there objection to the gentleman from the request of virginia there was no objection mr bland mr speaker with ref erence to the remarks just made by the gentleman from new york mr taber relative to the chamberlain hotel which is in my district i understand there is a movement on foot that it be turned over rom the navy to the army but i do not understand that it is contemplated op erating it as a de luxe hotel or any other sort of hotel my understanding is that the consideration is that it will be oper ated for officers in connection with the estalishment of a needed army head quarters at fort monroe i merely wanted to correct the impres sion that might probably be obtained from the remarks made by the gentle man from new york sale of surplus property mr rich mr speaker i ask unani mous consent to address the house for 1 minute and to revise and extend my re marks the speaker is there objection to the request of the gentleman from penn sylvania there was no objection mr rich mr speaker there is a great deal of talk about the government taking 3000000000 in cash and paying otf 3000000000 worth of bonds i brought to the attention of the house the other day that if we would pay otf fifteen or twenty billion dollars worth of bonds it would result in a saving of over a million dollarf a day in interest to the government mr speaker i am interested also in learning where the money is going that we get from the sale
2101,GPO-CRECB-1946-pt2-2-1.pdf,for 1 minute the speaker is there objection to the gentleman from the request of virginia there was no objection mr bland mr speaker with ref erence to the remarks just made by the gentleman from new york mr taber relative to the chamberlain hotel which is in my district i understand there is a movement on foot that it be turned over rom the navy to the army but i do not understand that it is contemplated op erating it as a de luxe hotel or any other sort of hotel my understanding is that the consideration is that it will be oper ated for officers in connection with the estalishment of a needed army head quarters at fort monroe i merely wanted to correct the impres sion that might probably be obtained from the remarks made by the gentle man from new york sale of surplus property mr rich mr speaker i ask unani mous consent to address the house for 1 minute and to revise and extend my re marks the speaker is there objection to the request of the gentleman from penn sylvania there was no objection mr rich mr speaker there is a great deal of talk about the government taking 3000000000 in cash and paying otf 3000000000 worth of bonds i brought to the attention of the house the other day that if we would pay otf fifteen or twenty billion dollars worth of bonds it would result in a saving of over a million dollarf a day in interest to the government mr speaker i am interested also in learning where the money is going that we get from the sale of surplus property if you will look at the statement of the treasury department as of the 15th of february you will find there has been returned to the treasury of the united states only 7665267595 since july 1 last we hear a great deal about the amount of money received from the sale of surplus property but if it is being sold i would like to know what we are getting for it and i would like to know where the money is going all money from sale of surplus property should be immediately placed in the treasury of the united states to reduce our debt i think the quicker this money is turned back into the treasury of the united states thereby stopping interest payments the better it will be for the taxpayers of the country it will be best for everybody mr speaker we hear of the great amount of surplus property being sold well if we are to judge 1jy the money placed i11 the treasury as to the amount of surplus property being sold then i be lieve the results are anything but en couraging and anything but a good busi ness proposition for our government it looks to me as if we were not dis posing of surplus property in a sound sensible business way the
2102,GPO-CRECB-1946-pt2-2-1.pdf,for 1 minute and to revise and extend my re marks the speaker is there objection to the request of the gentleman from penn sylvania there was no objection mr rich mr speaker there is a great deal of talk about the government taking 3000000000 in cash and paying otf 3000000000 worth of bonds i brought to the attention of the house the other day that if we would pay otf fifteen or twenty billion dollars worth of bonds it would result in a saving of over a million dollarf a day in interest to the government mr speaker i am interested also in learning where the money is going that we get from the sale of surplus property if you will look at the statement of the treasury department as of the 15th of february you will find there has been returned to the treasury of the united states only 7665267595 since july 1 last we hear a great deal about the amount of money received from the sale of surplus property but if it is being sold i would like to know what we are getting for it and i would like to know where the money is going all money from sale of surplus property should be immediately placed in the treasury of the united states to reduce our debt i think the quicker this money is turned back into the treasury of the united states thereby stopping interest payments the better it will be for the taxpayers of the country it will be best for everybody mr speaker we hear of the great amount of surplus property being sold well if we are to judge 1jy the money placed i11 the treasury as to the amount of surplus property being sold then i be lieve the results are anything but en couraging and anything but a good busi ness proposition for our government it looks to me as if we were not dis posing of surplus property in a sound sensible business way the speaker the time of the gen tleman from pennsylvania has expired extension of remarks mr mundt asked and was given per mission to extend his remarks in the record and include excerts from a let ter he received mr plumley asked and was given permission to extend his remarks in the record in two instances and include an editorial mr towe asked and was given per mission to extend his remarks in the appendix of the record and include a resolution of the ew jersey legislature mr huber asked and was given per mission to extend his remarks in the record and include an address by the attorney general of the united states maintenance operation and expan sion of schoollunch programs mr flannagan mr speaker i move that the house resolve itself into the committee of the whole house oil the state of the union for the further consideration of the bill h r 3370 to provide assistance to the states in
2103,GPO-CRECB-1946-pt2-2-1.pdf,for 1 minute on a motion to strike out the paragraph the chairman the gentleman from georgia will be recognized for 1 minutes mr cox mr chairman 1 was as tounded when i came into the chamber a few moments ago to hear my colleague the gentleman from georgia seriously the so apparently contending that called powell amendment has no mean ing now my friends if you want to be gulled then be gulled but i am not go ing to be gulled by any such contention as that you know i know and every body knows that segregation is separa tion mr poage mr chairman will the gentleman ield mr cox i yield mr poage i have before me web sters unabridged dictionary it defines discrimination that which discriminates a mark of dis tinction to separate by discerning differ ences to distinguish as to discriminate the goats from the sheep mr cox of course of course of course segregation is discrimination if my friend wants mixed schools back in georgia then he will vote for this bill with this amendment in it bectuse that is exactly what it means the chairman the time of the gentleman from georgia has expired the gentleman from california mr voorhis is recognized for 1 minute and 15 seconds mr voorhis of california mr chairman i did not support the amend ment that was adopted because i believe it was not at all necessary and because i was fearful that the controversy and misconceptions arising from it might hurt the bill i agree most heartily with what the gentleman from georgia mr tarver said about the amendment i think he interpreted it correctly i do not believe the amendment will have the effect that has been charged by other members under the bill the contracts with every local school district are made by the state agency not the federal govern ment and all that would be required under this amendment would be for that state agency to certify to the depart ment of agriculture that there was not discrimination in that state the state educational agency under the bill and not the department of agriculture de termines what schools are eligible to teceive aid every member who speaks tells us it does not exist tells us that there is no discrimination in his state if that be true what harm can the amendment do i think the amendment was unnecessary but certainly it is perfectlyclear that the legislative intent of this house was that maintaining separate schools should not be regarded as discrimination for in the action that the house took it struck from the original amendment the language that covered the matter of separate schools and therefore it is perfectly evident to anyone that it is the clear intent of the house that separate schools should not constitute discrimination the chairman the time of the gentleman from california has expired the gentleman from illinois mr ma son is recognized mr mason mr chairman
2104,GPO-CRECB-1946-pt2-2-1.pdf,for 1 minutes mr cox mr chairman 1 was as tounded when i came into the chamber a few moments ago to hear my colleague the gentleman from georgia seriously the so apparently contending that called powell amendment has no mean ing now my friends if you want to be gulled then be gulled but i am not go ing to be gulled by any such contention as that you know i know and every body knows that segregation is separa tion mr poage mr chairman will the gentleman ield mr cox i yield mr poage i have before me web sters unabridged dictionary it defines discrimination that which discriminates a mark of dis tinction to separate by discerning differ ences to distinguish as to discriminate the goats from the sheep mr cox of course of course of course segregation is discrimination if my friend wants mixed schools back in georgia then he will vote for this bill with this amendment in it bectuse that is exactly what it means the chairman the time of the gentleman from georgia has expired the gentleman from california mr voorhis is recognized for 1 minute and 15 seconds mr voorhis of california mr chairman i did not support the amend ment that was adopted because i believe it was not at all necessary and because i was fearful that the controversy and misconceptions arising from it might hurt the bill i agree most heartily with what the gentleman from georgia mr tarver said about the amendment i think he interpreted it correctly i do not believe the amendment will have the effect that has been charged by other members under the bill the contracts with every local school district are made by the state agency not the federal govern ment and all that would be required under this amendment would be for that state agency to certify to the depart ment of agriculture that there was not discrimination in that state the state educational agency under the bill and not the department of agriculture de termines what schools are eligible to teceive aid every member who speaks tells us it does not exist tells us that there is no discrimination in his state if that be true what harm can the amendment do i think the amendment was unnecessary but certainly it is perfectlyclear that the legislative intent of this house was that maintaining separate schools should not be regarded as discrimination for in the action that the house took it struck from the original amendment the language that covered the matter of separate schools and therefore it is perfectly evident to anyone that it is the clear intent of the house that separate schools should not constitute discrimination the chairman the time of the gentleman from california has expired the gentleman from illinois mr ma son is recognized mr mason mr chairman all i want to do is to call the attention of this house to the fact that the legislative his
2105,GPO-CRECB-1946-pt2-2-1.pdf,for 1 minute and 15 seconds mr voorhis of california mr chairman i did not support the amend ment that was adopted because i believe it was not at all necessary and because i was fearful that the controversy and misconceptions arising from it might hurt the bill i agree most heartily with what the gentleman from georgia mr tarver said about the amendment i think he interpreted it correctly i do not believe the amendment will have the effect that has been charged by other members under the bill the contracts with every local school district are made by the state agency not the federal govern ment and all that would be required under this amendment would be for that state agency to certify to the depart ment of agriculture that there was not discrimination in that state the state educational agency under the bill and not the department of agriculture de termines what schools are eligible to teceive aid every member who speaks tells us it does not exist tells us that there is no discrimination in his state if that be true what harm can the amendment do i think the amendment was unnecessary but certainly it is perfectlyclear that the legislative intent of this house was that maintaining separate schools should not be regarded as discrimination for in the action that the house took it struck from the original amendment the language that covered the matter of separate schools and therefore it is perfectly evident to anyone that it is the clear intent of the house that separate schools should not constitute discrimination the chairman the time of the gentleman from california has expired the gentleman from illinois mr ma son is recognized mr mason mr chairman all i want to do is to call the attention of this house to the fact that the legislative his tory of a bill and the legislative intent on the bill are absolutely discarded by the men who carry it out as shown in the opa regulations and as shown in the decision of the supreme court in the a p case the chairman all time on the pending title and the pending bill has expired the question is on the amendment of fered by the gentlewoman from con necticut mrs lucej the amendment was agreed to the clerk read as follows title iiassistance in providing nutrition education and schoollunch facilities appropriations authorized sec 201 for each fiscal year beginning with the fiscal year ending june 30 1946 there is hereby authorized to be appropriated out of any money in the treasury not other wise appropriated such sums as may be necessary not exceeding 15000000 to enable the united states commissioner of education hereinafter referred to as the commis sioner under the supervision and direction of the federal security administrator to carry out the provisions of this title mr cooley interrupting the read ing mr chairman i ask unanimous consent that the title may be considered as read and
2106,GPO-CRECB-1946-pt1-13-2.pdf,for 1 minute the speaker is there objection to the request of the gentleman from texas there was no obj3ction mr lanham mr speaker i am sure it must be gratifying to us all that the committee on military affairs has decided to ask for a full report concern ing the pido iver disaster no braver boys and no more loyal americans ever lived than those who were called upon to inake the supreme sacrifice in this lamentable episode of the recent war in this case as in the one recited in the poem about the charge of the light brigade it seems evident that someone had blundered in justice to the memory of these heroic dead the responsibility should be determined our country needs all of its stalwart sons to carry on the principles for which the early pa triots fought in the establishment of our american system of government let us see to it that the responsibility be deter mined and the proper ation taken the atomic bomb mr burgin mr speaker i ask unanimous consent to address the house for 1 minute the speaker is thre objection to the request of the gentleman from north carolina there was no objection mr burgin mr speaker i notice in the press and hear over the radio that we continue to manufacture the atomic bomb the president of the united states and the prime ministers of eng land and canadahave tentatively agreed on a program or an arrangement in ah effort to work out some international solution of this question rnd since the security council of theunited tations has it under consideration i suppose a resolution that our government cease to manufacture theatomic bomb until some international agreement or arrangement is worked out i see no necessity for continuing the expense of manufacturing atomic bombs if we are going to enter into some agreement for international control i hope the membership will give this matter consideration extension of remarks mr lane asked and was given per mission to extend his remarks in the appendix of the recorl and include therein an address he delivered last sun day evening on the late franklin d roosevelt force civilians to stand at attention mr lane mr speaker i ask unani mous consent to address the house for 1 minute and to revise and extend my remarks the speaker is there objection to the request of the gentleman irom mas sachusetts there was no objection mr lane mr speaker the war is over though some brass hats do not want to admit it far from the scenes 1946 congressional recorohouse 583 of combat they reveled in the forms rather than the substance of military life authority priority distinctive uni forms salutes a1l the trappings of mili tary caste were theirs they hate to give up these special privileges and return to the american job of earnngand not dictating__respect they want to go on playing soldiers forever take a look at this special order issued
2107,GPO-CRECB-1946-pt1-13-2.pdf,for 1 minute the speaker is thre objection to the request of the gentleman from north carolina there was no objection mr burgin mr speaker i notice in the press and hear over the radio that we continue to manufacture the atomic bomb the president of the united states and the prime ministers of eng land and canadahave tentatively agreed on a program or an arrangement in ah effort to work out some international solution of this question rnd since the security council of theunited tations has it under consideration i suppose a resolution that our government cease to manufacture theatomic bomb until some international agreement or arrangement is worked out i see no necessity for continuing the expense of manufacturing atomic bombs if we are going to enter into some agreement for international control i hope the membership will give this matter consideration extension of remarks mr lane asked and was given per mission to extend his remarks in the appendix of the recorl and include therein an address he delivered last sun day evening on the late franklin d roosevelt force civilians to stand at attention mr lane mr speaker i ask unani mous consent to address the house for 1 minute and to revise and extend my remarks the speaker is there objection to the request of the gentleman irom mas sachusetts there was no objection mr lane mr speaker the war is over though some brass hats do not want to admit it far from the scenes 1946 congressional recorohouse 583 of combat they reveled in the forms rather than the substance of military life authority priority distinctive uni forms salutes a1l the trappings of mili tary caste were theirs they hate to give up these special privileges and return to the american job of earnngand not dictating__respect they want to go on playing soldiers forever take a look at this special order issued by the commanding general at fort banks in the harbor defense area of bos ton under which a formal inspection was made on january 18 1946 at all formal inspections by the harbor de fense commander or his representative of installation including offices shops etc all personnel including civilian employees will cease work and stand at attention during the pmronn at the very moment when any need for such ritual has disappeared the brass hats are trying to extend and perpetuate it instead of concerning themselves with demobilization and the task of pre paring soldiers who are about to be dis charged for their adjustment to civilian life the hollywood generals ae try ing to inspire further deference to caste they have not time to protect veterans employed in the civilian branches of the army and navy who are being discrimi nated against in violation of the veter ans preference act of 1944 oh no they are too usy forgetting this and pearl harbor as they try to impose new forms of slavish obeisance to the chain of command is this the
2108,GPO-CRECB-1946-pt1-13-2.pdf,for 1 minute and to revise and extend my remarks the speaker is there objection to the request of the gentleman irom mas sachusetts there was no objection mr lane mr speaker the war is over though some brass hats do not want to admit it far from the scenes 1946 congressional recorohouse 583 of combat they reveled in the forms rather than the substance of military life authority priority distinctive uni forms salutes a1l the trappings of mili tary caste were theirs they hate to give up these special privileges and return to the american job of earnngand not dictating__respect they want to go on playing soldiers forever take a look at this special order issued by the commanding general at fort banks in the harbor defense area of bos ton under which a formal inspection was made on january 18 1946 at all formal inspections by the harbor de fense commander or his representative of installation including offices shops etc all personnel including civilian employees will cease work and stand at attention during the pmronn at the very moment when any need for such ritual has disappeared the brass hats are trying to extend and perpetuate it instead of concerning themselves with demobilization and the task of pre paring soldiers who are about to be dis charged for their adjustment to civilian life the hollywood generals ae try ing to inspire further deference to caste they have not time to protect veterans employed in the civilian branches of the army and navy who are being discrimi nated against in violation of the veter ans preference act of 1944 oh no they are too usy forgetting this and pearl harbor as they try to impose new forms of slavish obeisance to the chain of command is this the first step toward fascism or is it not in the name of th individual dignity of american citizens i call upon the brass hats to eliminate this civilian standatattention nonsense at once the military hierarchy must not be per mitted to forget that they are the serv ants and not the masters of the ameri can people extension of remarks mr hedrick asked and was given permission to extend his remarks in the record and include an editorial from the charreston gazette cf charleston w va concerning white sulphur springs tile late robert g houston mr traynor mr speaker i ask unanimous consent to address the house for 1 minute the speaker is there objection to the request of the gentleman f1om dela ware there was no objection mr traynor mr speaker robert g houston a former member of the house of representatives passed away at his former home in georgetown del on monday january 2 1946 be served with honor and distinction as a mem ber of the house of representatives in the sixtyninth seventieth seventy first and seventysecond congresses his service won for him the unprecedent ed record of having been chosen for four full terms in succession as
2109,GPO-CRECB-1946-pt1-13-2.pdf,for 1 minute the speaker is there objection to the request of the gentleman f1om dela ware there was no objection mr traynor mr speaker robert g houston a former member of the house of representatives passed away at his former home in georgetown del on monday january 2 1946 be served with honor and distinction as a mem ber of the house of representatives in the sixtyninth seventieth seventy first and seventysecond congresses his service won for him the unprecedent ed record of having been chosen for four full terms in succession as representa tive from the state of delaware bob houston as he was affectionately known was an able lawyer editor and a brilliant sperclker with his passing factfinding board mr price of illinois mr speaker i the state of delawa1e has lost a friend and a distinguished citizen so determined was opa to carry out that attempt it became necessary for this house to adopt an amendment to a bill then pending before this body to prevent such gross injustice being done to the ask unanimous consent to address the melon growers of the ceuntry so this is the second attempt to crack dowri on house for 1 minute the watermelon growers the speaker is there objection to the request of the gentleman from dli nois of course opa has not confined its activities to cracking down on melon there was no objection growers two years ago the same opa mr price of illinois mr speaker it without conferring with a single broom is not the lack of facts that has led to corn grower and after the bulk of the strikes general motors is in defiance crop had been gathered and sold in other of the report of the factfinding board states ordered the price of broomcorn reduced to the tune of 79 a ton okla which has been eqdorsed by president homa growers had barely begun to bar truman the steel industry has refused vest except for the vigorous protest of to accept ptesident trumans finding roomcorn growers all mer the connttl ____ j that an 18cent increase is justified at a meeting called in oklahoma city it is fiot more information on these mat and the support given by members of ters but the pressure of public opinion congress there is no doubt but what that and such measures as repeal of the carry unfortunate blunder would have re back provisions of the tax laws that can mained in force bring about industrial peace last week it was cotton then when true there are many subjects on its hand was called by members of con which we do need mme facts we should have more accurate information about gress from the cottonproducing states unemployment about the characteristics we were told there was much misappre of job seekers about income levels about hension on the part of the farmers about family expenditures and budget needs what was really intended today i have been assured of
2110,GPO-CRECB-1946-pt1-13-2.pdf,for 1 minute the watermelon growers the speaker is there objection to the request of the gentleman from dli nois of course opa has not confined its activities to cracking down on melon there was no objection growers two years ago the same opa mr price of illinois mr speaker it without conferring with a single broom is not the lack of facts that has led to corn grower and after the bulk of the strikes general motors is in defiance crop had been gathered and sold in other of the report of the factfinding board states ordered the price of broomcorn reduced to the tune of 79 a ton okla which has been eqdorsed by president homa growers had barely begun to bar truman the steel industry has refused vest except for the vigorous protest of to accept ptesident trumans finding roomcorn growers all mer the connttl ____ j that an 18cent increase is justified at a meeting called in oklahoma city it is fiot more information on these mat and the support given by members of ters but the pressure of public opinion congress there is no doubt but what that and such measures as repeal of the carry unfortunate blunder would have re back provisions of the tax laws that can mained in force bring about industrial peace last week it was cotton then when true there are many subjects on its hand was called by members of con which we do need mme facts we should have more accurate information about gress from the cottonproducing states unemployment about the characteristics we were told there was much misappre of job seekers about income levels about hension on the part of the farmers about family expenditures and budget needs what was really intended today i have been assured of the same thing about the about the output and productivity of in dustry president roosevelt and plesi proposal to reduce the price ceiling on dent truman have both asked congress watermelons to provide funds for basic economic sta tistics on these subjects along lines rec ommended by the bureau of the budget yet repeatedly this house has refused the necessary funds ellis mr speaker i ask unani without facts on these problems we mous consent to address the house for 1 cannot hope to achieve continuing full minute and to revise and extend my re the speaker is there objection to employment within the near future the request of the gentlempn from west additional bills on these matters will be coming before us here is our oppor virginia tunity to help remove the causes of in dustrial unrest by ielatively small pro portion which will permit the finding of a more adequate solution tleman from oklahoma has expired west virginia agrlculture the speaker the time of the gen marks there was no objection mr els mr speaker this morning i was pleased to note in the press that mr and mrs clair allen a 20yearold couple of reedy roane
2111,GPO-CRECB-1946-pt1-13-2.pdf,for 1 minute and to america when the average person revise and extend my remarks and in thinks of west virginia they think of elude a telegram from the watermelon coal while we produce 27 percent of the growers association bituminous coal mined in the country is th_er objection to we also make a valuable contribution to the speaker the food supplyof the country the live stock exchange at spencer the county seat of roane county set a new record in 1945 with gross sales of 137048583 23005 head of stock were marketed through weekly sales dming the year there are five or six other stock ex changes in the district conduct ing weekly sales there was no objection mr johnson of oklahoma mr speaker the opa is at it again it is once more attempting to give the tillers of the soil a swift kick in the pants iast week it was the cotton growers who wele threatened with a ceiling price on cotton this week it is the watermelon growers while west virginia produces enor the latest effort t crack down on the mous quantities of coal naturai gas oil and lumber i want to impress upon my farmers is an opa order proposing to colleagues that we also have a great reduce the price of watermelons from 35 farming section that adds materially to to 25 a ton it will be recalled that last year after the melons had begun to ripen in okla homa opa arbitrarily attempted to re duee the price of melons from 35 to 25 the national production of food the attorney for the auto union mr speaker i ask unanimous consent to address the house mr hoffman congressional recordhouse january 30 584 for 1 miputeand to revise and extend my remarks the speaker is there objection to the request of the gentleman from mich igan tbere was no obj3ction mr hoffman mr speaker to aid in settling the dispute between general motors and the uawcio the national labor relations board is prosecuting general motors for alleged unfair labor practices from tne detroit free press of tuesday i read the high lightof the trial monday was the demand by maurice sugar attorney for tl1e union that nlrb award back pay for aid to strikers for time lost in the 10 weeks of the strike maurice sugar is the gentleman who in 1917 was convicted of failure to reg ister for the draft and on a charge of a conspiracy to induce others to fail to comply with the draft the record of his conviction if you want to know the kind of man who is representing the ua w cio there will be found in two hundred and fiftytwo federal pages 78 and 79 yet he claims to tell nlrb that gm should pay men while on strike importation of swiss watches mr holmes of massachusetts mr speaker i ask uhanimous consent to ad dress the house for 1 minute and to revise
2112,GPO-CRECB-1946-pt1-13-2.pdf,for 1 minute and to revise and extend my remarls the speaker is there objection to the request of the gentleman frommas sachusetts there was no objection mr holmes of massachusetts mr speaker some 10 weeks ago the state de partment represented by dean acheson as acting secretary of state agreed that there would be a limitation imposed on imports of swiss watches and watch movements whereby not more than 3000000 would be imported prior to january 1 1s47 mr speaker the american watch workers and the american watch indus try an industry rated s essential to na tional defense by the army and the navy have been sold down the river by the new deal _ mr speaker the secretary of com merce who seeks from this congress an appropriation of some 165000000 an increase of more than 400 percent over the last prewar year supposedly to help small business but in reality to use as a campaign fund to head the drive of the liberals to take over our government presumably acting for his brotherin law who is the swiss minister and aided by a group of sinister and greedy new york importers has apparently forced the state department to halt its effort to help this american industry to retain profitable jobs for these 8000 american watch workers and to aid our national defense it is my belief mr speaker that the imports of swissmade watches and swissmade watch movements for the year 1946 will exceed 6000000 and there is little if any market in america or elsewhere for the products of these anierican watch workers mr speaker i have presented iegis lauon now pending before the house ways and means committee which i trust will b presented to this hoqse f9r consideration i trust that the mem bers of this house realizing the equity of this case wiu support this legislation and protect not only the job opportuni ties of americas watch workers but even of more essentiality in these troubled times preserve for the necessary sup port of our army and navy this wholly essential national defense industry mr speaker acting secretary of state dean aclleson about the 1st of last de cember so i understand told one of my constitutents who represents some 8000 american watch workers 3000 of whom live in my districtand all of these watch workers are dependent for their employ ment on the production of american mad watches and watch movemente that there would be a limitation on the imports of swiss watches and swiss watch movements of not more than 3000000 from decexpber 1 1945 to december 31 1946 in support of tlie statement accredited to the acting secretary of state the state department issued a press release under date of december 3 1945 whichreads as follows the department of state announced to day that following earlier discussions with the swiss government and after consultation with affected domestic interests a note has been presented to the swiss minister regard ing
2113,GPO-CRECB-1946-pt1-13-2.pdf,for 1 minute to revise and extend my remarks and include therein a letter from mr c m white president of the republic steel corp the speaker is there objection to the request of the gentleman from min nesota there was no objection mr knutson addressed the house his remarks appear in the appendix the situation in textiles and dry goods mr crawford mr speaker i ask unanimous consent to address the house for 1 minute and to revise and extend my remarks the speaker equest of the michigan is there objection to the gentleman from there was no objection mr crawford mr speaker c j farley co dry goods and footwear wholesale dealers of grand rapids mich states in its letter to the trade the situation as to merchandise is gettilig worse if anything for the first quarter of 1946 cpa civilian production administra tion which replaced war production board has directed that 308000000 yards of cotton fabrics shall be sold j our mills for export of which amount 53000000 yards is to be sent to canada which is a country of 14000000 population under the same di rectives cpa has allocated 6loooooo yards for the consumers in the united states which has over 140000000 peoplt most manufacturers of staple textiles and dry goods claim they cannot break even on most items in their lines under present opa ceiling prices between the above two and other government agencies including army navy and air orces etc there is very little rellef in sight for civilians in the united states and these conditioas will not im prove ulltil something is done at washing ton to change the present controls of pro duction of staple scarce textiles and dry goods some day mr speaker perhaps our government bureaus may come to the realization it is necessary for this people of ours to have goods for our needs and on which to do business extension of remarks mr spence asked and was given per mission to extend his remarks in the record and include therein an address by the secretary of the treasury mrs douglas of california asked and was given permission to revise and extend her remarks in the appendix on five different topics and to include ex cerpts investigation requested of the battle of the rapido river mr luther a johnson mr speaker i ask unanimous consent to address the house for 1 minute the speaker rs there objection tp the request of the gentleman from texas there was no objection mr luther a johnson mr speaker i have received a resolution adopted by the thirtysixth division re questing an investigation of te battle of the rapido river many of these mln come from my district many ot the i know personally i know they are ac tuated by the very highest motives i hope the military affairs committee will see that the matter is given the fullest i join the committee on investigation military affairs in demanding that the truth
2114,GPO-CRECB-1946-pt1-13-2.pdf,for 1 minute and to revise and extend my remarks the speaker equest of the michigan is there objection to the gentleman from there was no objection mr crawford mr speaker c j farley co dry goods and footwear wholesale dealers of grand rapids mich states in its letter to the trade the situation as to merchandise is gettilig worse if anything for the first quarter of 1946 cpa civilian production administra tion which replaced war production board has directed that 308000000 yards of cotton fabrics shall be sold j our mills for export of which amount 53000000 yards is to be sent to canada which is a country of 14000000 population under the same di rectives cpa has allocated 6loooooo yards for the consumers in the united states which has over 140000000 peoplt most manufacturers of staple textiles and dry goods claim they cannot break even on most items in their lines under present opa ceiling prices between the above two and other government agencies including army navy and air orces etc there is very little rellef in sight for civilians in the united states and these conditioas will not im prove ulltil something is done at washing ton to change the present controls of pro duction of staple scarce textiles and dry goods some day mr speaker perhaps our government bureaus may come to the realization it is necessary for this people of ours to have goods for our needs and on which to do business extension of remarks mr spence asked and was given per mission to extend his remarks in the record and include therein an address by the secretary of the treasury mrs douglas of california asked and was given permission to revise and extend her remarks in the appendix on five different topics and to include ex cerpts investigation requested of the battle of the rapido river mr luther a johnson mr speaker i ask unanimous consent to address the house for 1 minute the speaker rs there objection tp the request of the gentleman from texas there was no objection mr luther a johnson mr speaker i have received a resolution adopted by the thirtysixth division re questing an investigation of te battle of the rapido river many of these mln come from my district many ot the i know personally i know they are ac tuated by the very highest motives i hope the military affairs committee will see that the matter is given the fullest i join the committee on investigation military affairs in demanding that the truth be ascertained mr thomason mr speaker will the gentleman yield mr luther a johnoon mr thomason i yield in answer to the gentlemans inquiry i may say that only yesterday the committee on mili tary affairsand the chairman of that committee the gentjeman from kentucky mr may is seated beside me at the momentby unanimous vote asked the war department for an official report on the rapido river battle and i believe i
2115,GPO-CRECB-1946-pt1-13-2.pdf,for 1 minute the speaker rs there objection tp the request of the gentleman from texas there was no objection mr luther a johnson mr speaker i have received a resolution adopted by the thirtysixth division re questing an investigation of te battle of the rapido river many of these mln come from my district many ot the i know personally i know they are ac tuated by the very highest motives i hope the military affairs committee will see that the matter is given the fullest i join the committee on investigation military affairs in demanding that the truth be ascertained mr thomason mr speaker will the gentleman yield mr luther a johnoon mr thomason i yield in answer to the gentlemans inquiry i may say that only yesterday the committee on mili tary affairsand the chairman of that committee the gentjeman from kentucky mr may is seated beside me at the momentby unanimous vote asked the war department for an official report on the rapido river battle and i believe i can assure the gentleman that the committee on military affairs is going to ascertain the real facts about i have a great personal interest in it the matter and my colleagues and i are determined that the truth be known and justice done mr luther a johnson i agree with my colleague the gentleman from texas mr tholason the demand for a full and fair investigation comes from a great fighting organization they are entitled to the facts inflation mrs douglas of california mr speaker i ask unanimous consent to ad dress the house for 1 minute the speaker is there objection to the request of the gentlewoman from california there was no objection mrs douglas of california mr speaker from all parts of the nation there is evidence of growing recognition among businessmen of the rising danger of inflation in food distribution the movement for continuation of price control is strong i have before me a telegram to chester bowles from j frank grimes president of the independent grocers alliance which i want to read for the record january 4 1946 chester bowles administrator office of price administration i urge you not to weaken in your fight to continue price control so long as it is neces sary to prevent disastrous inflation you remember a meeting of the advisory com mittee some months ago in which it was generally agreed that price control would be lifted item by item only when such item was in supply and conditions justified with drawal of price control it would be a disas ter to this country to throw price control overboard at one fell swoop i am sure you are going to have the support of most of the thinking men in business and certainly the consuming public should be behind you to a man and woman j frank grimes president independent grocers tzziance chicago ill the united states wholesale grocers association and the national wholesale grocers association also
